"id","stars","date","text","useful","funny","cool","business_id","user_id"
"Pq1IFFgJ8bWR8gnpTSX9-Q",5,"2014-02-24 00:00:00","I have not had a decent triple deck Grilled Cheese sandwich since Angels closed on Country Club and the 60 in 1998! This was the BEST adult grilled cheese I have ever had! Praise the Lord FINALLY!! I went for lunch at 11 am so I was the only one in the place but it didn't matter the atmosphere was wonderful and the service was amazing. I find sometimes when restaurants are not busy it takes forever to get my food but this WAS NOT the case. I didn't even have a chance to check my emails before my food was served. I had the chance to talk with the manager and had a great conversation about what to expect when I come back which I plan on doing for sure! It is quite the drive for me but well worth it. This place has plenty of room to listen to the live music or have a conversation. I am looking forward to coming back. Great place for lunch too so check them out!",0,0,0,"1AxEmgv8Dsr3iU9Aa40jPw","uD0pcqSMjjRWcaiYO69kvQ"
"PQeJhPpB61ijex8A416TXQ",4,"2014-08-14 00:00:00","I have been regularly. It is a good place. I have brought employees for lunch meetings and has a good lunch atmosphere. Have not been here for dinner yet. Menu is solid and I enjoy the pulled pork waayyy to much! Great food and the owner is always here.",0,0,0,"1AxEmgv8Dsr3iU9Aa40jPw","7wbFKzrYFhl-dt_i6fC66Q"
"qd6bxN1u8kDkflZj0yLZYQ",4,"2015-07-04 00:00:00","We went to this place when it was mostly empty, so I was concerned. But the beer selection was pretty good, local craft and other interesting and solid choices. 15 in all. The waitress got a kick out of the appetizer that involved balls, but it was really just mashed potatoes in fried balls. Nothing to get excited about.

They have this giant bacon burger with bacon in and on top of the burger patty. It has a fried egg on it as well. It was the bomb. It was huge, like a child's head.

Staff seems pretty fun, a little weird but that's OK. I'm weird too. The prices were a little high, with three of us spending close to $90 on three meals, one appetizer, and a few drinks. To be fair though, we went with entrées and not the lunch specials. Those were six dollars I think.",1,3,0,"1AxEmgv8Dsr3iU9Aa40jPw","kuNFy4pd9vIVj1yT4w_HVQ"
"QjALZur9HQybxTp_rs8DYA",5,"2014-07-18 00:00:00","This place is awesome! We come here a lot bc we live nearby. They have live music Thursday-Sunday, the food is great, servers are friendly and the owner walks around to make sure everyone is doing well. 

Tonight we came and my mother in law from France ordered something to try but turns out it wasn't what she thought. The owner came over and asked if she wanted to order something else. That was very nice! We really appreciated that. :) 

We love this place! You need to come here! They have great happy hr specials too!",0,0,0,"1AxEmgv8Dsr3iU9Aa40jPw","6gjXo0vMV8W0l4Lv-0552Q"
"QYgcN6axnUytbVNGnNSzIw",5,"2015-02-25 00:00:00","Absolutely love this place... all the bartenders and servers are just amazing!! Great food, live bands, other activities during the week. Every time I go there I always have a great time!! Go check them out.",0,0,0,"1AxEmgv8Dsr3iU9Aa40jPw","eyVJkLqwZSbXZPfA3k51KQ"
"SDZs8DP5QE0tV9HWzcX_FA",5,"2014-01-28 00:00:00","Megen was a great bartender - friendly and quick service. I had the BBQ potato wedge thingies - super good! Sorry, I can't think of the name and the menu wasn't pulling up. They have tito's, my fav vodka, so I was happy! :) awesome little patio with bags to keep folks entertained. Really enjoyed the live cover band playing country, too! You could hear the songs even from outside. Definitely a fun new spot to check out in Tukee.  great prices.",1,0,1,"1AxEmgv8Dsr3iU9Aa40jPw","Wa0icHQdc3rCvFr35rD5EQ"
"Slz-PnUAtgMzkoPibhUFMQ",4,"2013-11-26 00:00:00","Time to try that \"new\" place just over the hill from Ahwatukee...don't be afraid of Nabers, neighbors, its across from Sam's Club and we KNOW you go there!!

It's a fun menu and we decided to risk it on the Cheese Curds.  Light, fluffy and served super hot with a very nice peppy southwest ranch style dip. Score!

We both got burgers and they were 3-thumbs up!  Meat was juicy and flavorful but not greasy. The set-up was fresh and there were enough fries to be enjoyable, not menacing.  Deep Fried pickle spear on top is a whimsical touch but eat it FIRST while still hot for maximum enjoyment.  Would return YES. Would try other items YES. 

Good Job supporting LOCAL BREWERIES - we saw Four Peaks and San Tan on Tap along with a nice selection of interesting craft beers. SUPPORT this locally owned establishment and keep NABERS in the neighborhood!",0,0,0,"1AxEmgv8Dsr3iU9Aa40jPw","AoKTwYVgJHAJHUOUF2KgOg"
"SsrHgjqZb8pD8SKVF40lkg",5,"2015-01-11 00:00:00","Food still great. Entertainment \" Top Notch\" service great. The food here is definitely not typical bar food. Selection and taste is great. Have had a number of the menu items and each was well prepared, well plated and tasty. The staff is friendly and attentive to customer requests and service. This is one of the only venues in the area with music 5 nights a week. The have their own special Nabers Ale and a Bloody Mary with a bacon garnish. Plenty of parking and a fun clientele. Worth the stop.",2,0,1,"1AxEmgv8Dsr3iU9Aa40jPw","xa7CkIIGnTB2HbFO0TlR6w"
"stcBv0UAYLTp6GXEobIfjg",2,"2014-04-28 00:00:00","It took a good 20 minutes after getting drinks before someone asked to take our order. Food came relatively quick after that, but no one checked on us through the meal, which I typically appreciate at a restaurant. 

Entree was bland and for a chicken sandwich, there wasn't much chicken the sweet potato tots are amazing though!!  

It was happy hour and check didn't reflect that with the drinks or appetizers. Didn't bother with asking, just wanted to leave.  There were only about 6 people in the place, 3 of them at the bar so, the ambient noise of sports cranked up full blast, unimpressive food and service left me with nothing much good to say about the place. Maybe on a busy night, this place might seem better because it seems like it has potential based on other reviews.",0,0,0,"1AxEmgv8Dsr3iU9Aa40jPw","py2MLNWkVgmoFrDyIuDxTw"
"SU8ird2H4moFirMMxRocTg",4,"2015-08-10 00:00:00","Good place for dinner or just drinks. Not a huge country fan so prefer the patio, not as loud. Good specials.",2,1,2,"1AxEmgv8Dsr3iU9Aa40jPw","ThTUwfNAdWrK6tKvl-Dtpw"
"TJzjoX4jQHlqbKZ_IbMDuA",5,"2015-04-25 00:00:00","This place is awesome they are a country bar in a way with amazing live music 4 night per week and they have great food and ice cold beer and the staff and bartenders are awesome",0,0,0,"1AxEmgv8Dsr3iU9Aa40jPw","4HUtB-fQmP7AvcBviDLrow"
"TzAAANe0C35WFzH3le_oBQ",2,"2014-03-31 00:00:00","This is based off our first time coming here. Our waitress Janelle was not a good server at all. My husband and I both served tables for years so we are good judges of this task, and she was bad. She wasn't friendly or attentive and she wasn't busy either as we came into a nearly empty restaurant. 
We ordered cheese curds as an app, and it came with jalapeno ranch dressing, we asked for regular ranch and our server said, \"we dont have regular ranch.\" Ummmm whaaaa?! Funny because my sons chicken fingers came ranch and it didn't taste like our jalapeno ranch. Either she was being super lazy or this restaurant made a dumb move not carrying the most popular dressing on earth. 
Our food was good, but not good enough to come back and spend what they charge. My sons chicken fingers were not tasty at all, he was very disappointed. My Shrimp Po Boy was good, but not enough to order again. My husband and a delicious burger but it was so rich he said he would never order it again. The best part of the meal was the sweet potato tots... so yummy!",0,0,0,"1AxEmgv8Dsr3iU9Aa40jPw","cMcHzvfmXrcGm0ATDTj5uA"
"U-USnhsXhwdFc7N-yDuBVg",5,"2014-08-28 00:00:00","Nabers recently hosted a memorial celebration for a large group gathering.  They were fantastic to work with, very accommodating, suggested a budget friendly and tasty spread.  I can't say enough about the great service, friendly staff and good food. Their motto, \"where friends gather\" couldn't be more appropriate. I will definitely be visiting this locally owned establishment more often.  Cheers!",0,0,0,"1AxEmgv8Dsr3iU9Aa40jPw","qOxcto7D4-mxamacaDUVKQ"
"Ui_lxNZIpQyhPJWPZBQReg",3,"2015-03-14 00:00:00","Service and food were pretty good. Atmosphere was fun. They don't want to change food around. Hubby wanted beef instead of turkey burger and they wouldn't change.",0,0,0,"1AxEmgv8Dsr3iU9Aa40jPw","btgUCc38HKZKhlL7Grxfjw"
"VlXUD1dPfbOmO8JXOiDNSA",4,"2015-07-17 00:00:00","The food here was very good. The service was a little slow but overall the experience was great. We will come back again for sure!",0,0,0,"1AxEmgv8Dsr3iU9Aa40jPw","SaTj2OLC7kIHB22e2fivxw"
"vQGMHuL2stETaw2Y2bRlGw",4,"2015-06-21 00:00:00","Love this place. Food is great and staff is super friendly. Will keep coming back. Came on Father's Day and they had a great special for the dads. The pulled pork potato skins are amazing.",0,0,0,"1AxEmgv8Dsr3iU9Aa40jPw","5DH3dMTYBui4Gy46DxCe-g"
"Vzhgq-KF7cUgwm368IADqQ",5,"2013-12-09 00:00:00","I've been wanting to try this place for awhile and I'm so glad I finally came in. The food is delicious, the atmosphere is great and the service is wonderful! Joey at the bar took great care of me!! I will definitely come back!",0,0,0,"1AxEmgv8Dsr3iU9Aa40jPw","RNI97fH08J-dowmr5Z8iZg"
"WMMfEzwOt795R_CPmAncaw",2,"2013-10-16 00:00:00","I had high hopes for this place, and maybe it's just growing pains, but you'd figure after they've been open a couple months they'd have worked themselves out.

Let's start with the good:  The staff was super friendly.  The fries are world class.  Don't know why, but they are.  The Nabers IPA on tap is a really good, refreshing, unoffensive example of the style.   If they sold it in stores I'd seek it out.  The mega pretzel appetizer was tasty and had just the right texture....but $7 is steep.  

Which leads me into the not-so-good.   The menu sounds great in theory, but the prices are on the high side, and the dishes we had just weren't all that good.   

My son's chicken strips were tough, and Naber's either needs to change the oil they're cooked in, or change brands/type of oil altogether.  Whatever it was left an \"off\" taste in them.  

 My wife's French Dip looked pretty good, the roll was decent enough, but the beef was tough and kind of tinny tasting.  Definitely \"meh\".  

I had the corn chowder and the Nuclear Shrimp appetizer together as my meal.   The chowder seems homemade, but it was unfortunately very bland.  A little blast of salt perked it right up though.   The Nuclear Shrimp were spicy indeed, but had also quite obviously been sitting at the kitchen window for a loooooong time.  Seems like the kitchen prepared them as an app and put them up but then they sat while the server waited to deliver them as a main course (as requested).  Better communication between the two would keep that from happening.  

And, we didn't get any place settings until after our meal was delivered.  That always irks me.    

The manager comped me one of my beers for my crappy shrimp plate without any prompting at all.  It's obvious they have customer satisfaction top of mind, but it would be better if they build that satisfaction with better execution in the first place.  We'll probably give it another shot some time but we're not going to rush back.",1,1,0,"1AxEmgv8Dsr3iU9Aa40jPw","s7xT3jT_BZQiYAaNR9iDTQ"
"wQhole-6aZ5v-8Qh-ZyNWQ",2,"2015-03-21 00:00:00","This is unfortunate.  Came to town to visit family and was looking forward to trying this place since none of us had been here before.
The good news: the food was good...though the menu is limited.  And the waitstaff was helpful.
The bad news: as we finished dinner a giant waterbug joined us at our table.
Not ok. Won't be back.",0,0,0,"1AxEmgv8Dsr3iU9Aa40jPw","wJk9X2EW9CsbDxpT-yDPkA"
"W_PiMzBB4hE5SLSiNQWEqA",4,"2013-10-17 00:00:00","Good Food and Great Service!  Just a bit pricey for the type of food they serve is my only complaint.",0,0,0,"1AxEmgv8Dsr3iU9Aa40jPw","xZCWN4gv4Fwu3l5Or-UfCw"
